State,CCN,Facility Name,Street Address,City,Zip Code,Fips Code,Provider Subtype,Reporting Source,Dates with Missing Data,Certified Bed Count,Component Hospitals,Week Ending,Days at 100%,Percentage of Required Fields Reported,Hospital Required to Report Wed Only,County,inpatient_beds,all_adult_hospital_inpatient_beds,all_pediatric_inpatient_beds,inpatient_beds_used,all_adult_hospital_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied,total_icu_beds,total_staffed_adult_icu_beds,total_staffed_pediatric_icu_beds,icu_beds_used,staffed_adult_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid,staffed_icu_adult_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_all,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_peds_covid_confirmed_all,total_patients_hospitalized_confirmed_influenza,previous_day_admission_influenza_confirmed,icu_patients_confirmed_influenza,n95_respirators_days_available,on_hand_supply_of_surgical_masks_in_days,on_hand_supply_of_eye_protection_in_days,on_hand_supply_of_single_use_surgical_gowns_in_days,on_hand_supply_of_gloves_in_days,able_to_maintain_n95_masks,able_to_maintain_surgical_masks,able_to_maintain_eye_protection,able_to_maintain_single_use_gowns,able_to_maintain_gloves,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,inpatient_ventilators_used_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid,hospital_onset_covid,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_all,previous_day_admission_pediatric_covid_suspected,previous_day_total_ED_visits,previous_day_covid_ED_visits,critical_staffing_shortage_anticipated_within_week,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_60-69,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_80+,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_unknown,total_beds,all_adult_hospital_beds,total_ventilators,ventilators_used,overflow_covid,overflow_ventilators_used_covid,deaths_covid,previous_day_remdesivir_used,on_hand_supply_remdesivir_vials,critical_staffing_shortage_today,staffing_shortage_details,total_patients_hospitalized_confirmed_influenza_and_covid,previous_day_deaths_influenza,previous_day_deaths_covid_and_influenza,PPE_supply_management_source,on_hand_ventilator_supplies_in_days,on_hand_supply_of_n95_respirators_in_units,on_hand_supply_of_PAPR_in_units,on_hand_supply_of_surgical_masks_in_units,on_hand_supply_of_eye_protection_in_units,on_hand_supply_of_single_use_surgical_gowns_in_units,on_hand_supply_of_launderable_surgical_gowns_in_units,on_hand_supply_of_gloves_in_units,able_to_obtain_ventilator_supplies,able_to_obtain_ventilator_medications,able_to_obtain_n95_masks,able_to_obtain_PAPRs,able_to_obtain_surgical_masks,able_to_obtain_eye_protection,able_to_obtain_single_use_gowns,able_to_obtain_gloves,able_to_obtain_launderable_gowns,able_to_maintain_ventilator_supplies,able_to_maintain_ventilator_medications,able_to_maintain_PAPRs,able_to_maintain_lab_nasal_pharyngeal_swabs,able_to_maintain_lab_nasal_swabs,able_to_maintain_lab_viral_transport_media,reusable_isolation_gowns_used,reusable_PAPRs_or_elastomerics_used,reusable_n95_masks_used,anticipated_medical_supply_medication_shortages,on_hand_supply_therapeutic_b_bamlanivimab_courses,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_personnel_covid_vaccinated_doses_administered,total_personnel_covid_vaccinated_doses_none,total_personnel_covid_vaccinated_doses_one,total_personnel_covid_vaccinated_doses_all,total_personnel,previous_week_patients_covid_vaccinated_doses_one,previous_week_patients_covid_vaccinated_doses_all
NJ,310074,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,7302,34017.0,Short Term,new_nhsn,[],255,1.0,2023-07-15,28,1.0,No,Hudson,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310075,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,7740,34025.0,Short Term,new_nhsn,[],483,1.0,2023-07-15,28,1.0,No,Monmouth,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310076,COOPERMAN BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,7039,34013.0,Short Term,new_nhsn,[],485,1.0,2023-07-15,28,1.0,No,Essex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310083,CAREWELL HEALTH MEDICAL CENTER,300 CENTRAL AVE,EAST ORANGE,7018,34013.0,Short Term,new_nhsn,[],211,1.0,2023-07-15,28,1.0,No,Essex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,600 RIVER AVE,LAKEWOOD,8701,34029.0,Short Term,new_nhsn,[],285,1.0,2023-07-15,28,1.0,No,Ocean,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310086,JEFFERSON STRATFORD HOSPITAL,18 EAST LAUREL ROAD,STRATFORD,8084,34007.0,Short Term,new_nhsn,['2023-07-12'],596,3.0,2023-07-15,27,1.0,No,Camden,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,3,3,3,3,3,3,3,3,3,3,27,27,27,27,27,27,27,27,27,27,3,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310091,SALEM MEDICAL CENTER,310 WOODSTOWN ROAD,SALEM,8079,34033.0,Short Term,new_nhsn,[],126,1.0,2023-07-15,28,1.0,No,Salem,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1,1,1,1,28,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,750 BRUNSWICK AVE,TRENTON,8638,34021.0,Short Term,new_nhsn,[],237,1.0,2023-07-15,28,1.0,No,Mercer,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310096,SAINT MICHAEL'S MEDICAL CENTER,111 CENTRAL AVENUE,NEWARK,7102,34013.0,Short Term,new_nhsn,[],358,1.0,2023-07-15,28,1.0,No,Essex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,12,12,28,28,28,0,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
NJ,310108,JFK UNIVERSITY MEDICAL CENTER,65 JAMES STREET,EDISON,8820,34023.0,Short Term,new_nhsn,[],459,1.0,2023-07-15,28,1.0,No,Middlesex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,ONE HAMILTON HEALTH PLACE,HAMILTON,8690,34021.0,Short Term,new_nhsn,[],248,1.0,2023-07-15,28,1.0,No,Mercer,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,7728,34025.0,Short Term,new_nhsn,[],273,1.0,2023-07-15,28,1.0,No,Monmouth,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310112,BAYSHORE MEDICAL CENTER,727 N BEERS ST,HOLMDEL,7733,34025.0,Short Term,new_nhsn,[],225,1.0,2023-07-15,28,1.0,No,Monmouth,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310113,SOUTHERN OCEAN MEDICAL CENTER,1140 RT 72 W,MANAHAWKIN,8050,34029.0,Short Term,new_nhsn,[],156,1.0,2023-07-15,28,1.0,No,Ocean,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310115,AHS HOSPITAL CORP,651 WILLOW GROVE ST,HACKETTSTOWN,7840,34041.0,Short Term,new_nhsn,[],148,1.0,2023-07-15,28,1.0,No,Warren,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310118,HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PKWY,SECAUCUS,7094,34017.0,Short Term,new_nhsn,[],200,1.0,2023-07-15,28,1.0,No,Hudson,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310119,UNIVERSITY HOSPITAL,150 BERGEN ST,NEWARK,7103,34013.0,Short Term,new_nhsn,[],519,1.0,2023-07-15,28,1.0,No,Essex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,250 OLD HOOK ROAD,WESTWOOD,7675,34003.0,Short Term,new_nhsn,[],128,1.0,2023-07-15,28,1.0,No,Bergen,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,310131,HACKENSACK MERIDIAN LTACH,"530 NEW BRUNSWICK AVENUE, 4TH FLOOR/GREEN",PERTH AMBOY,8861,34023.0,Short Term,new_nhsn,[],30,1.0,2023-07-15,28,1.0,No,Middlesex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,312014,MATHENY MEDICAL AND EDUCATIONAL CENTER,65 HIGHLAND AVENUE,PEAPACK,7977,34035.0,Long Term,new_nhsn,[],102,1.0,2023-07-15,28,1.0,No,Somerset,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,312017,SPECIALTY HOSPITAL OF CENTRAL JERSEY,"600 RIVER AVENUE, 4 WEST",LAKEWOOD,8701,34029.0,Long Term,new_nhsn,[],50,1.0,2023-07-15,28,1.0,No,Ocean,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,312018,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON ST 7 NORTH,ELIZABETH,7207,34039.0,Long Term,new_nhsn,[],75,3.0,2023-07-15,28,1.0,No,Union,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,25,25,25,25,23,25,25,25,25,25,4,25,25,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,23,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,312019,SELECT SPECIALTY HOSPITAL NORTHEAST,96 PARKWAY,ROCHELLE PARK,7662,34003.0,Long Term,new_nhsn,[],62,1.0,2023-07-15,28,1.0,No,Bergen,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,312020,KINDRED HOSPITAL NEW JERSEY - MORRIS COUNTY,400 WEST BLACKWELL STREET,DOVER,7801,34027.0,Long Term,new_nhsn,[],45,3.0,2023-07-15,28,1.0,No,Morris,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,28,28,0,0,0,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,28,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4
NJ,312022,SELECT SPECIALTY HOSPITAL-WILLINGBORO,"218 A SUNSET ROAD, 3RD FLOOR",WILLINGBORO,8046,34005.0,Long Term,new_nhsn,[],69,1.0,2023-07-15,28,1.0,No,Burlington,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,4,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,312023,ACUITY SPECIALTY HOSPITAL OF NEW JERSEY,1925 PACIFIC AVENUE 5TH FLOOR,ATLANTIC CITY,8401,34001.0,Long Term,new_nhsn,[],30,1.0,2023-07-15,28,1.0,No,Atlantic,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,312024,SILVER LAKE HOSPITAL LTACH,495 NORTH 13TH STREET,NEWARK,7107,34013.0,Long Term,new_nhsn,[],63,2.0,2023-07-15,28,1.0,No,Essex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,28,28,28,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
NJ,313300,CHILDREN'S SPECIALIZED HOSPITAL,200 SOMERSET ST,NEW BRUNSWICK,8901,34023.0,Childrens Hospitals,new_nhsn,[],90,1.0,2023-07-15,28,1.0,No,Middlesex,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,313302,WEISMAN CHILDRENS REHABILITATION HOSPITAL,"92 BRICK ROAD, 3RD FLOOR",MARLTON,8053,34005.0,Childrens Hospitals,new_nhsn,[],30,1.0,2023-07-15,28,1.0,No,Burlington,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,87106,35001.0,Short Term,new_nhsn,[],527,2.0,2023-07-15,28,1.0,No,Bernalillo,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
NM,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,87505,35049.0,Short Term,new_nhsn,[],248,1.0,2023-07-15,28,1.0,No,Santa Fe,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
NM,320003,ALTA VISTA REGIONAL HOSPITAL,104 LEGION DRIVE,LAS VEGAS,87701,35047.0,Short Term,new_nhsn,['2023-07-15'],62,1.0,2023-07-15,27,1.0,No,San Miguel,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,27,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 SCENIC DRIVE,ALAMOGORDO,88310,35035.0,Short Term,new_nhsn,[],94,1.0,2023-07-15,28,1.0,No,Otero,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
NM,320005,SAN JUAN REGIONAL MEDICAL CENTER INC,801 WEST MAPLE STREET,FARMINGTON,87401,35045.0,Short Term,new_nhsn,[],240,1.0,2023-07-15,28,1.0,No,San Juan,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
